problem_slug,submission_id,student_code,code,score,testcase_results
OOP_10,1377483,2210535,"class Book
{
private:
    char *title;
    char *authors;
    int publishingYear;

public:
    Book() {
        title = nullptr;
        authors = nullptr;
        this->publishingYear = 0;
    }
    Book(const char* title, const char* authors, int publishingYear) {
        this->title = new char[strlen(title) + 1];
        for (int i = 0; i <= static_cast<int>(strlen(title)); i++) {
            this->title[i] = title[i];
        }
        this->authors = new char[strlen(authors) + 1];
        for (int i = 0; i <= static_cast<int>(strlen(authors)); i++) {
            this->authors[i] = authors[i];
        }
        this->publishingYear = publishingYear;
    }
    Book(const Book& other) {
        this->title = new char[strlen(other.title) + 1];
        for (int i = 0; i <= static_cast<int>(strlen(other.title)); i++) {
            this->title[i] = other.title[i];
        }

        this->authors = new char[strlen(other.authors) + 1];
        for (int i = 0; i <= static_cast<int>(strlen(other.authors)); i++) {
            this->authors[i] = other.authors[i];
        }

        this->publishingYear = other.publishingYear;
    }
    ~Book() {
        delete[] title;
        delete[] authors;
    }
    
    void setTitle(const char* title) {
        delete[] this->title;
        this->title = new char[strlen(title) + 1];
        for (int i = 0; title[i]; i++) {
            this->title[i] = title[i];
        }
        this->title[strlen(title)] = '\0';
    }
    void setAuthors(const char* authors) {
        delete[] this->authors;
        this->authors = new char[strlen(authors) + 1];
        for (int i = 0; authors[i]; i++) {
            this->authors[i] = authors[i];
        }
        this->authors[strlen(authors)] = '\0';
    }
    void setPublishingYear(int publishingYear) {
        this->publishingYear = publishingYear;
    }
    char* getTitle() const {
        char* copy = new char[strlen(title) + 1];
        for (int i = 0; title[i]; i++) {
            copy[i] = title[i];
        }
        copy[strlen(title)] = '\0';
        return copy;
    }
    char* getAuthors() const {
        char* copy = new char[strlen(authors) + 1];
        for (int i = 0; authors[i]; i++) {
            copy[i] = authors[i];
        }
        copy[strlen(authors)] = '\0';
        return copy;
    }
    int getPublishingYear() const {
        return publishingYear;
    }
    void printBook() {
        printf(""%s\n%s\n%d"", this->title, this->authors, this->publishingYear);
    }
    friend bool checkAuthor(Book book, const char* author)
    {
        char* token = strtok(book.authors, "","");
        while (token != nullptr)
        {
            // Trim leading and trailing spaces from the token
            char* trimmedAuthor = token;
            while (*trimmedAuthor == ' ')
                trimmedAuthor++;
            char* end = trimmedAuthor + strlen(trimmedAuthor) - 1;
            while (end > trimmedAuthor && *end == ' ')
                *end-- = '\0';

            if (strcmp(trimmedAuthor, author) == 0)
                return true;

            token = strtok(nullptr, "","");
        }

        return false;
    }
    
    friend class Printer;
};

class Printer
{
public:
    static void printBook(const Book book)
    {
        /*
         * STUDENT ANSWER
         */
        cout << book.getTitle() << endl;
        char *str = book.getAuthors();
        char* token = strtok(str, "","");
        while (token != nullptr) {
            char* trimmedAuthor = token;
            while (*trimmedAuthor == ' ')
            trimmedAuthor++;
            char* end = trimmedAuthor + strlen(trimmedAuthor) - 1;
            while (end > trimmedAuthor && *end == ' ')
            *end-- = '\0';
            cout << trimmedAuthor << endl;
            token = strtok(nullptr, "","");
        }
        delete[]str;
        cout << book.getPublishingYear() << endl;
    }
};",1.0,1111111111
OOP_11,1377483,2210535,"enum Color
{
    red,
    green,
    blue
};
enum Size
{
    small,
    medium,
    big
};

class Toy
{
protected:
    double price;

public:
    Toy(double price)
    {
        this->price = price;
    }

    virtual void printType() = 0;
    friend class ToyBox;
};

class CarToy : public Toy
{
private:
    Color color;

public:
    CarToy(double price, Color color) : Toy(price)
    {
        this->color = color;
    }

    void printType()
    {
        cout << ""This is a car toy\n"";
    }

    friend class ToyBox;
};

class PuzzleToy : public Toy
{
private:
    Size size;

public:
    PuzzleToy(double price, Size size) : Toy(price)
    {
        /*
         * STUDENT ANSWER
         */
        this->size = size;
    }

    void printType()
    {
        cout << ""This is a puzzle toy\n"";
    }

    friend class ToyBox;
};

class ToyBox
{
private:
    Toy* toyBox[5];
    int numberOfItems;

public:
    ToyBox()
    {
        /*
         * STUDENT ANSWER
         * TODO: set zero numberOfItems and nullptr toyBox
         */
        this->numberOfItems = 0;
        for (int i = 0; i < 5; i++) {
            toyBox[i] = nullptr;
        }
    }

    int addItem(const CarToy& carToy)
    {
        /*
         * STUDENT ANSWER
         * TODO: function add a new Car toy to the box.
                 If successfully added, the function returns the current number of toys in the box.
                 If the box is full, return -1.
         */
        if (this->numberOfItems < 5) {
            this->toyBox[numberOfItems++] = new CarToy(carToy.price, carToy.color);
            return numberOfItems;
        }
        else return -1;
    }

    int addItem(const PuzzleToy& puzzleToy)
    {
        /*
         * STUDENT ANSWER
         * TODO: function add a new Puzzle toy to the box.
                 If successfully added, the function returns the current number of toys in the box.
                 If the box is full, return -1.
         */
        if (this->numberOfItems < 5) {
            this->toyBox[numberOfItems++] = new PuzzleToy(puzzleToy.price, puzzleToy.size);
            return numberOfItems;
        }
        else return -1;
    }

    void printBox()
    {
        for (int i = 0; i < numberOfItems; i++)
            toyBox[i]->printType();
    }
};",1.0,1111111111
OOP_1,1383491,2212935,"class Point
{
private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         this->x = 0;
         this->y = 0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         return sqrt((this->x - pointA.x)*(this->x - pointA.x) + (this->y - pointA.y)*(this->y - pointA.y));
    }
};",1.0,1111111111
OOP_2,1383491,2212935,"class Point
{
    /*  
     * STUDENT ANSWER   
     * TODO: using code template in previous question
     */
     private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         this->x = 0;
         this->y = 0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         return sqrt((this->x - pointA.x)*(this->x - pointA.x) + (this->y - pointA.y)*(this->y - pointA.y));
    }
};

class Circle
{
private:
    Point center;
    double radius;

public:
    Circle()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero center's x-y and radius
         */
         center.setX(0);
         center.setY(0);
         radius = 0;
    }

    Circle(Point center, double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->center.setX(center.getX());
         this->center.setY(center.getY());
         this->radius = radius;
    }

    Circle(const Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
         this->center.setX(circle.center.getX());
         this->center.setY(circle.center.getY());
         this->radius = circle.radius;
    }
    
    void setCenter(Point point)
    {
        /*  
         * STUDENT ANSWER
         */
         this->center.setX(point.getX());
         this->center.setY(point.getY());
    }

    void setRadius(double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->radius = radius;
    }

    Point getCenter() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->center;
    }

    double getRadius() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->radius;
    }
    
    void printCircle()
    {
        printf(""Center: {%.2f, %.2f} and Radius %.2f\n"", this->center.getX(), this->center.getY(), this->radius);
    }
};",1.0,1111111111
OOP_3,1383491,2212935,"class Point
{
    /*  
     * STUDENT ANSWER   
     * TODO: using code template in previous question
     */
     private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         this->x = 0;
         this->y = 0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         return sqrt((this->x - pointA.x)*(this->x - pointA.x) + (this->y - pointA.y)*(this->y - pointA.y));
    }
};

class Circle
{
private:
    Point center;
    double radius;

public:
    Circle()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero center's x-y and radius
         */
         center.setX(0);
         center.setY(0);
         radius = 0;
    }

    Circle(Point center, double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->center.setX(center.getX());
         this->center.setY(center.getY());
         this->radius = radius;
    }

    bool containsPoint(const Point point)
    {
        /*  
         * STUDENT ANSWER 
         * TODO: check if a given point is entirely within the circle (does not count if the point lies on the circle).  
                 If contain, return true.
         */
         return this->center.distanceToPoint(point) < this->radius;
    }

    bool containsTriangle(const Point pointA, const Point pointB, const Point pointC)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: check if a given triangle ABC (A, B, C are not on the same line) is entirely within the circle (does not count if any point of the triangle lies on the circle).  
                 If contain, return true.
         */
         return containsPoint(pointA) && containsPoint(pointB) && containsPoint(pointC);
    }
};",1.0,1111111111
OOP_4,1383491,2212935,"class Point
{
    /*  
     * STUDENT ANSWER   
     * TODO: using code template in previous question
     */
     private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         this->x = 0;
         this->y = 0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return this->y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         return sqrt((this->x - pointA.x)*(this->x - pointA.x) + (this->y - pointA.y)*(this->y - pointA.y));
    }
    friend istream& operator >>(istream& input, Point& point) {
    input >> point.x >> point.y;
    return input;
    }
};

class Circle
{
private:
    Point center;
    double radius;

public:
    Circle()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero center's x-y and radius
         */
         center.setX(0);
         center.setY(0);
         radius = 0;
    }

    Circle(Point center, double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->center.setX(center.getX());
         this->center.setY(center.getY());
         this->radius = radius;
    }

    
    void operator=(const Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
         this->radius = circle.radius;
         this->center = circle.center;
    }

    bool operator==(const Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
         return this->radius == circle.radius && this->center.getX() == circle.center.getX() && this->center.getY() == circle.center.getY();
    }

    friend istream& operator >> (istream &in, Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
         in >> circle.center >> circle.radius ;
         return in;
         
    }

    void printCircle()
    {
        printf(""Center: {%.2f, %.2f} and Radius %.2f\n"", this->center.getX(), this->center.getY(), this->radius);
    }
};",1.0,1111111111
OOP_5,1383491,2212935,"Character::Character() {
    // STUDENT ANSWER
    hp = 0;
    x = 0;
    y =0;
}

Character::Character(int hp, int x, int y) {
    // STUDENT ANSWER
    this->hp = hp;
    this->x = x;
    this->y = y;
}

int Character::getHp() {
    // STUDENT ANSWER
    return this->hp;
}

void Character::setHp(int hp) {
    // STUDENT ANSWER
    this->hp = hp;
}

int Character::getX() {
    // STUDENT ANSWER
    return this->x;
}

void Character::setX(int x) {
    // STUDENT ANSWER
    this->x = x;
}

int Character::getY() {
    // STUDENT ANSWER
    return this->y;
}

void Character::setY(int y) {
    // STUDENT ANSWER
    this->y = y;
}

int Character::getManhattanDistTo(Character* other) {
    // STUDENT ANSWER
    int distX = abs(x - other->getX());
    int distY = abs(y - other->getY());
    return distX + distY;
}",1.0,111111
OOP_6,1383491,2212935,"// Copy all data from Character other
void Character::operator=(const Character& other) {
    // STUDENT ANSWER
    hp = other.hp;
    x = other.x;
    y = other.y;
}

// Character a < Character b when a's hp is less than or equal b's hp
bool Character::operator<(const Character& other) {
    // STUDENT ANSWER
    return hp <= other.hp;
}

// Print data of the instance with format: hp-x-y
void Character::operator()() {
    // STUDENT ANSWER
    cout << hp << ""-"" << x << ""-"" << y;
}",1.0,11111
OOP_7,1383491,2212935,"/*
Declare and define the derived class Player that satisfies:
    - Methods of base class Character cannot be accessed outside Player class using Player instances.
        Ex: Player pl; pl.setX(); will raise errors when compiled.
    - Player class has these methods and constructors:
        + Constructor Player(): acts just like Character()
        + Constructor Player(int hp, int x, int y): acts just like Character(hp, x, y)
        + Method void printPlayerData(): print data of the instance with format: hp-x-y
        + Method void moveTo(int x, int y): set the values of x, y to new values
    - The mentioned constructors and methods can be accessed outside Player class
*/
class Player : public Character {
public:
    Player();
    Player(int hp, int x, int y);
    void printPlayerData();
    void moveTo(int x, int y);
};


Player::Player(){}

Player::Player(int hp, int x, int y)  {
    this->hp = hp;
    setX(x);
    setY(y);
}

void Player::printPlayerData() {
    cout << hp << ""-"" << getX() << ""-"" << getY();
}
void Player::moveTo(int x, int y) {
    setX(x);
    setY(y);
}

",0.6,1110
OOP_8,1383491,2212935,"class Book
{
private:
    char* title;
    char* authors;
    int publishingYear;

public:
    Book(): title(nullptr), authors(nullptr), publishingYear(0)
    {
        /*
         * STUDENT ANSWER
         * TODO: set zero publishingYear and null pointer
         */
         
    }

    Book(const char* title, const char* authors, int publishingYear): publishingYear(publishingYear)
    {
        /*
         * STUDENT ANSWER
         */
        this->title = new char[strlen(title) + 1];
        strcpy(this->title, title);

        this->authors = new char[strlen(authors) + 1];
        strcpy(this->authors, authors);
    }

    Book(const Book &book)
    {
        /*
         * STUDENT ANSWER
         * TODO: deep copy constructor
         */
        this->title = new char[strlen(book.title) + 1];
        strcpy(this->title, book.title);

        this->authors = new char[strlen(book.authors) + 1];
        strcpy(this->authors, book.authors);
    }
    
    void setTitle(const char* title)
    {
        /*
         * STUDENT ANSWER
         */
        delete[] this->title;
        this->title = new char[strlen(title) + 1];
        strcpy(this->title, title);
    }

    void setAuthors(const char* authors)
    {
        /*
         * STUDENT ANSWER
         */
        delete[] this->authors;
        this->authors = new char[strlen(authors) + 1];
        strcpy(this->authors, authors);
    }

    void setPublishingYear(int publishingYear)
    {
        /*
         * STUDENT ANSWER
         */
        this->publishingYear = publishingYear;
    }

    char* getTitle() const
    {
        /*
         * STUDENT ANSWER
         */
        return title;
    }

    char* getAuthors() const
    {
        /*
         * STUDENT ANSWER
         */
        return authors;
    }

    int getPublishingYear() const
    {
        /*
         * STUDENT ANSWER
         */
        return publishingYear;
    }

    ~Book()
    {
        /*
         * STUDENT ANSWER
         */
        delete []title;
        delete []authors;
    }

    void printBook(){
        printf(""%s\n%s\n%d"", this->title, this->authors, this->publishingYear);
    }
};",1.0,1111111111
OOP_1,1384254,2211170,"class Point
{
private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         x = 0;
         y = 0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         double dx = pointA.x - x;
         double dy = pointA.y - y;
         return sqrt(dx * dx + dy * dy);
    }
};",1.0,1111111111
OOP_2,1384254,2211170,"class Point
{
private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         x = 0;
         y = 0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         double dx = pointA.x - x;
         double dy = pointA.y - y;
         return sqrt(dx * dx + dy * dy);
    }
};

class Circle
{
private:
    Point center;
    double radius;

public:
    Circle()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero center's x-y and radius
         */
         center = Point();
         radius = 0.0;
         
    }

    Circle(Point center, double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->center = center;
         this->radius = radius;
    }

    Circle(const Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
         center = circle.center;
         radius = circle.radius;
    }
    
    void setCenter(Point point)
    {
        /*  
         * STUDENT ANSWER
         */
         center = point;
    }

    void setRadius(double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->radius = radius;
    }

    Point getCenter() const
    {
        /*  
         * STUDENT ANSWER
         */
         return center;
    }

    double getRadius() const
    {
        /*  
         * STUDENT ANSWER
         */
         return radius;
    }
    
    void printCircle()
    {
        printf(""Center: {%.2f, %.2f} and Radius %.2f\n"", this->center.getX(), this->center.getY(), this->radius);
    }
};",1.0,1111111111
OOP_3,1384254,2211170,"class Point
{
private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         x = 0.0;
         y = 0.0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         double dx = pointA.x - x;
         double dy = pointA.y - y;
         return sqrt(dx * dx + dy * dy);
    }
};

class Circle
{
private:
    Point center;
    double radius;

public:
    Circle()
    {
        /*  
         * STUDENT ANSWER
         */
        center = Point();
        radius = 0.0;
    }

    Circle(Point center, double radius)
    {
        /*  
         * STUDENT ANSWER
         */
        this->center = center;
        this->radius = radius;

    }

    bool containsPoint(const Point point)
    {
        /*  
         * STUDENT ANSWER 
         * TODO: check if a given point is entirely within the circle (does not count if the point lies on the circle).  
                 If contain, return true.
         */
         double distance = center.distanceToPoint(point);
         return distance < radius;
    }

    bool containsTriangle(const Point pointA, const Point pointB, const Point pointC)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: check if a given triangle ABC (A, B, C are not on the same line) is entirely within the circle (does not count if any point of the triangle lies on the circle).  
                 If contain, return true.
         */
        bool containsA = containsPoint(pointA);
        bool containsB = containsPoint(pointB);
        bool containsC = containsPoint(pointC);
        return containsA && containsB && containsC;
    }
};",1.0,1111111111
OOP_4,1384254,2211170,"class Point
{
private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         x = 0.0;
         y = 0.0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
         this->y = y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x = x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y = y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         double dx = pointA.x - x;
         double dy = pointA.y - y;
         return sqrt(dx * dx + dy * dy);
    }
    
    bool operator==(const Point& other) const {
    return (x == other.x) && (y == other.y);
    }

    friend istream& operator>>(istream& is, Point& point) {
    is >> point.x >> point.y;
    return is;
    }
};

class Circle
{
private:
    Point center;
    double radius;

public:
    Circle()
    {
        /*  
         * STUDENT ANSWER
         */
        center = Point();
        radius = 0.0;
    }

    Circle(Point center, double radius)
    {
        /*  
         * STUDENT ANSWER
         */
        this->center = center;
        this->radius = radius;

    }

    
    void operator=(const Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
        if (this != &circle){
            center = circle.center;
            radius = circle.radius;
        }
    }

    bool operator==(const Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
          return (center == circle.center) && (radius == circle.radius);
    }

friend istream& operator>>(istream& is, Circle& circle) {
    is >> circle.center;
    is >> circle.radius;
    return is;
}

    void printCircle()
    {
        printf(""Center: {%.2f, %.2f} and Radius %.2f\n"", this->center.getX(), this->center.getY(), this->radius);
    }
};",1.0,1111111111
OOP_5,1384254,2211170,"Character::Character() {
    // STUDENT ANSWER
    x = 0;
    y = 0;
    hp = 0;
}

Character::Character(int hp, int x, int y) {
    // STUDENT ANSWER
    this->hp = hp;
    this->x = x;
    this->y = y;
}

int Character::getHp() {
    // STUDENT ANSWER
    return hp;
}

void Character::setHp(int hp) {
    // STUDENT ANSWER
    this-> hp = hp;
}

int Character::getX() {
    // STUDENT ANSWER
    return x;
}

void Character::setX(int x) {
    // STUDENT ANSWER
    this->x = x;                    
}

int Character::getY() {
    // STUDENT ANSWER
    return y;
}

void Character::setY(int y) {
    // STUDENT ANSWER
    this->y = y;
}

int Character::getManhattanDistTo(Character* other) {
    // STUDENT ANSWER
    int dx = x - other->getX();
    if (dx < 0)
        dx *= -1;   
        
    int dy = y - other->getY();
    if (dy < 0)
        dy *= -1;
        
    return dx + dy;
}",1.0,111111
OOP_6,1384254,2211170,"void Character::operator=(const Character& other) {
    // STUDENT ANSWER
        hp = other.hp;
        x = other.x;
        y = other.y;
}

// Character a < Character b when a's hp is less than or equal b's hp
bool Character::operator<(const Character& other) {
    // STUDENT ANSWER
    return (hp <= other.hp);
}

// Print data of the instance with format: hp-x-y
void Character::operator()() {
    // STUDENT ANSWER
     cout << hp << ""-"" << x << ""-"" << y;
}",1.0,11111
OOP_7,1384254,2211170,"/*
Declare and define the derived class Player that satisfies:
    - Methods of base class Character cannot be accessed outside Player class using Player instances.
        Ex: Player pl; pl.setX(); will raise errors when compiled.
    - Player class has these methods and constructors:
        + Constructor Player(): acts just like Character()
        + Constructor Player(int hp, int x, int y): acts just like Character(hp, x, y)
        + Method void printPlayerData(): print data of the instance with format: hp-x-y
        + Method void moveTo(int x, int y): set the values of x, y to new values
    - The mentioned constructors and methods can be accessed outside Player class
*/
class Player: private Character
{
public:
    Player() : Character() {}

    Player(int hp, int x, int y) : Character(hp, x, y) {}
    
        void printPlayerData() {
        cout << getHp() << ""-"" << getX() << ""-"" << getY(); 
    }

    void moveTo(int x, int y) {
        setX(x);
        setY(y);
    }
};",1.0,11111
OOP_1,1386422,2212303,"class Point
{
private:
    double x, y;

public:
    Point()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero x-y coordinate
         */
         this->x=0;
         this->y=0;
    }

    Point(double x, double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x=x;
         this->y=y;
    }

    void setX(double x)
    {
        /*  
         * STUDENT ANSWER
         */
         this->x=x;
    }

    void setY(double y)
    {
        /*  
         * STUDENT ANSWER
         */
         this->y=y;
    }

    double getX() const
    {
        /*  
         * STUDENT ANSWER
         */
         return x;
    }

    double getY() const
    {
        /*  
         * STUDENT ANSWER
         */
         return y;
    }

    double distanceToPoint(const Point& pointA)
    {
        /*  
         * STUDENT ANSWER   
         * TODO: calculate the distance from this point to point A in the coordinate plane
         */
         return (sqrt((x-pointA.getX())*(x-pointA.getX())+(y-pointA.getY())*(y-pointA.getY())));
    }
};",1.0,1111111111
OOP_2,1386422,2212303,"class Point
{
    /*  
     * STUDENT ANSWER   
     * TODO: using code template in previous question
     */
     private: double x,y;
     public:
     Point(){
         this->x=0;
         this->y=0;
    }

    Point(double x, double y)
    {
         this->x=x;
         this->y=y;
    }

    void setX(double x)
    {
         this->x=x;
    }

    void setY(double y)
    {
         this->y=y;
    }

    double getX() const
    {
         return x;
    }

    double getY() const
    {
         return y;
    }

    double distanceToPoint(const Point& pointA)
    {
         return (sqrt((x-pointA.getX())*(x-pointA.getX())+(y-pointA.getY())*(y-pointA.getY())));
    }
};

class Circle
{
private:
    Point center;
    double radius;

public:
    Circle()
    {
        /*  
         * STUDENT ANSWER   
         * TODO: set zero center's x-y and radius
         */
         center.setX(0);
         center.setY(0);
         radius=0;
    }

    Circle(Point center, double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->center.setX(center.getX());
         this->center.setY(center.getY());
         this->radius=radius;
    }

    Circle(const Circle &circle)
    {
        /*  
         * STUDENT ANSWER
         */
        this->center.setX(circle.getCenter().getX());
         this->center.setY(circle.getCenter().getY());
         this->radius=circle.getRadius();
    }
    
    void setCenter(Point point)
    {
        /*  
         * STUDENT ANSWEr
         */
         this->center.setX(point.getX());
         this->center.setY(point.getY());
    }

    void setRadius(double radius)
    {
        /*  
         * STUDENT ANSWER
         */
         this->radius=radius;
    }

    Point getCenter() const
    {
        /*  
         * STUDENT ANSWER
         */
         return center;
    }

    double getRadius() const
    {
        /*  
         * STUDENT ANSWER
         */
         return radius;
    }
    
    void printCircle()
    {
        printf(""Center: {%.2f, %.2f} and Radius %.2f\n"", this->center.getX(), this->center.getY(), this->radius);
    }
};",1.0,1111111111
