problem_slug,submission_id,student_code,code,score,testcase_results,labels
Recursion_14,1373400,2210535,"void Sumsublist(vector<int>& nums, int& tong_chan, int& tong_le, long long& count,int&size, int& i)
{
	if (i == size) return;
	if (i != 0) nums[i] += nums[i - 1];
	if (nums[i] % 2 == 0)
	{
		//cout << i << "" "";
		count += tong_le;
		tong_chan++;
	}
	else
	{
		count = count + 1 + tong_chan;
		tong_le++;
	}
	i++;
	Sumsublist(nums, tong_chan, tong_le, count,size, i);
}
int oddSumSublist(vector<int>& nums, int m)
{
	long long count = 0;
	int i = 0, tong_chan = 0, tong_le = 0, size = nums.size();
	if (size == 0) return 0;
	if (size == 1)
	{
		if (nums[0] % 2 == 1) return 1;
		return 0;
	}
	i = 0;
	Sumsublist(nums, tong_chan ,tong_le , count,size, i);
	return count % m;
}",1.0,1111111111,3
Recursion_14,1379936,2211667,"int helper(vector<int>& nums, int m, size_t i, int odd, int even) {
    if (i==nums.size()) {
        return 0;
    }

    int newOdd, newEven;
    if (nums[i]%2==0) {
        newOdd=odd;
        newEven=even+1;
    } else {
        newOdd=even+1;
        newEven=odd;
    }
    return (newOdd+helper(nums, m, i + 1, newOdd, newEven))%m;
}

int oddSumSublist(vector<int>& nums, int m) {
    return helper(nums, m, 0, 0, 0);
}",1.0,1111111111,3
Recursion_14,1384903,2210200,"void check(vector<int> &nums, int &i, int &odd, int &even, int &ans, int &m){
    if(i == int(nums.size())) return;
    if(nums[i] % 2 == 0){
        even += 1;
    }
    else{
        int temp = odd;
        odd = even + 1;  
        even = temp;
    }
    ans = ((ans % m) + (odd % m)) % m;
    ++i;
    check(nums, i, odd, even, ans, m);
}

int oddSumSublist(vector<int>& nums, int m) {
    int ans = 0, odd = 0, even = 0, i = 0;
    check(nums, i, odd, even, ans, m);
    return ans;
}",1.0,1111111111,3
Recursion_14,1388525,2213836,"#include <vector>
using namespace std;

int countOddSublists(vector<int>& nums, int left, int right, int prefixSum, int m) {
    if (left > right) {
        return 0;
    }

    int result = 0;

    // Kiểm tra nếu tổng của các phần tử từ left đến right là số lẻ
    if (prefixSum % 2 == 1) {
        result = (result + 1) % m;
    }

    // Đệ quy tính số lượng sublist với tổng lẻ
    result = (result + countOddSublists(nums, left + 1, right, prefixSum + nums[left], m)) % m;
    result = (result + countOddSublists(nums, left, right - 1, prefixSum + nums[right], m)) % m;

    return result;
}

int oddSumSublist(vector<int>& nums, int m) {
    int n = nums.size();
    return countOddSublists(nums, 0, n - 1, 0, m);
}",0.2,1100000000,4
Recursion_14,1389198,2212282,"int index = 0;
int ans   = 0;
int odd   = 0;
int even  = 0;
int sum   = 0;

int oddSumSublist(const vector<int>& nums,const int & m) {
    if(index == static_cast<int>(nums.size())) return ans%m;
    
    sum += nums[index++];
    if(sum % 2 == 0) {
        ans += odd;
        even++;
    }
    else {
        ans += 1 + even;
        odd ++;
    }
    
    return oddSumSublist(nums, m);
}",1.0,1111111111,3
Recursion_14,1389618,2213248,"int sumOfElement(vector<int>& nums, int number) {
    if(number == 0) return 0;
    return nums.at(nums.size() - number) + sumOfElement(nums, number - 1);

}

int oddSumlist_backElement(vector<int>& nums, int number) {
    int size = nums.size();
    if(size < number) return 0;
    else {
        int sum = sumOfElement(nums, number);
        if(sum % 2 == 1) return 1 + oddSumlist_backElement(nums, number + 1);
        else return oddSumlist_backElement(nums, number + 1);
    }
}

int oddSumSublist(vector<int>& nums, int m) {
    if(nums.empty()) return 0;
    else {
        int list = oddSumlist_backElement(nums, 1);
        nums.pop_back();
        return (list % m + oddSumSublist(nums, m) % m) % m;
    }
}",0.7,1111111000,5
Recursion_14,1390945,2213250,"void Sumsublist(vector<int>& nums, int& tong_chan, int& tong_le, long long& count,int&size, int& i)
{
	if (i == size) return;
	if (i != 0) nums[i] += nums[i - 1];
	if (nums[i] % 2 == 0)
	{
		//cout << i << "" "";
		count += tong_le;
		tong_chan++;
	}
	else
	{
		count = count + 1 + tong_chan;
		tong_le++;
	}
	i++;
	Sumsublist(nums, tong_chan, tong_le, count,size, i);
}
int oddSumSublist(vector<int>& nums, int m)
{
	long long count = 0;
	int i = 0, tong_chan = 0, tong_le = 0, size = nums.size();
	if (size == 0) return 0;
	if (size == 1)
	{
		if (nums[0] % 2 == 1) return 1;
		return 0;
	}
	i = 0;
	Sumsublist(nums, tong_chan ,tong_le , count,size, i);
	return count % m;
}",1.0,1111111111,3
Recursion_14,1391249,2213035,"int oddSumSublist(vector<int>& nums, int m){
    if(nums.empty()) return 0;
    else {
        int x = 0;
        if(nums[nums.size()-1]&1) x = nums[nums.size()-1];
        nums.pop_back();
        return (x + oddSumSublist(nums, m))%m;
    }
}",0.1,1000000000,5
Recursion_14,1391279,2210578,"void Sumsublist(vector<int>& nums, int& tong_chan, int& tong_le, long long& count,int&size, int& i)
{
	if (i == size) return;
	if (i != 0) nums[i] += nums[i - 1];
	if (nums[i] % 2 == 0)
	{
		//cout << i << "" "";
		count += tong_le;
		tong_chan++;
	}
	else
	{
		count = count + 1 + tong_chan;
		tong_le++;
	}
	i++;
	Sumsublist(nums, tong_chan, tong_le, count,size, i);
}
int oddSumSublist(vector<int>& nums, int m)
{
	long long count = 0;
	int i = 0, tong_chan = 0, tong_le = 0, size = nums.size();
	if (size == 0) return 0;
	if (size == 1)
	{
		if (nums[0] % 2 == 1) return 1;
		return 0;
	}
	i = 0;
	Sumsublist(nums, tong_chan ,tong_le , count,size, i);
	return count % m;
}",1.0,1111111111,3
Recursion_14,1400640,2211738,"int helper(vector<int> nums, size_t i,int even, int odd){
    if(i == nums.size()) return 0;
    
    int newEven, newOdd;
    if(nums[i] % 2 == 0){
        newOdd = odd;
        newEven = even+1;
    }else{
        newOdd = even+1;
        newEven = odd;
    }
    return newOdd + helper(nums,i+1,newEven,newOdd);
}

int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    return helper(nums,0,0,0)%m;
}",0.9,1111111110,3
Recursion_14,1402692,2213298,"int helper2(vector<int>& nums, int &m, int sum, unsigned int left, unsigned int right){
    if (right >= nums.size()) return 0;
    if (sum&1){
        if (right < nums.size() - 1)
            return (1 + helper2(nums, m, sum + nums[right + 1] - nums[left], left + 1, right + 1)) % m;
        else return 1;
    }
    else {
        if (right < nums.size() - 1) 
            return helper2(nums, m, sum + nums[right + 1] - nums[left], left + 1, right + 1) % m;
        else return 0;
    }
}


int helper(vector<int>& nums, int &m, unsigned int index, int sum){
    if (index > nums.size()) return 0;
    return (helper2(nums, m, sum, 0, index - 1)%m + helper(nums, m, index + 1, sum + nums[index])%m)%m;
    
}

int oddSumSublist(vector<int>& nums, int m){
    if (nums.empty()) return 0;
    return helper(nums, m, 1, nums[0]);
}",0.9,1111111110,1
Recursion_14,1402894,2212303,"int countSublists(vector<int>& nums, size_t index, int sum, int m) {
    if (index == nums.size()) {
        return sum % 2 == 1 ? 1 : 0;
    }

    // Include the current element in the sum
    int includeCurrent = countSublists(nums, index + 1, sum + nums[index], m);

    // Exclude the current element from the sum
    int excludeCurrent = countSublists(nums, index + 1, sum, m);

    return (includeCurrent + excludeCurrent) % m;
}

int oddSumSublist(vector<int>& nums, int m) {
    int result = countSublists(nums, 0, 0, m);
    return result;
}",0.1,1000000000,4
Recursion_14,1404222,2213298,"int helper2(vector<int>& nums, int &m, int sum, unsigned int left, unsigned int right){
    if (right >= nums.size()) return 0;
    if (sum&1){
        if (right < nums.size() - 1)
            return (1 + helper2(nums, m, sum + nums[right + 1] - nums[left], left + 1, right + 1)) % m;
        else return 1;
    }
    else {
        if (right < nums.size() - 1) 
            return helper2(nums, m, sum + nums[right + 1] - nums[left], left + 1, right + 1) % m;
        else return 0;
    }
}


int helper(vector<int>& nums, int &m, unsigned int index, int sum){
    if (index > nums.size()) return 0;
    return (helper2(nums, m, sum, 0, index - 1)%m + helper(nums, m, index + 1, sum + nums[index])%m)%m;
    
}

int oddSumSublist(vector<int>& nums, int m){
    if (nums.empty()) return 0;
    return helper(nums, m, 1, nums[0]);
}",0.9,1111111110,1
Recursion_14,1405513,2211170,"int countOddSubarrays(vector<int>& arr, int n, int sum, int cnt, int even, int odd) {
    if (n == 0) {
        return cnt;
    }

    sum += arr[n - 1]; // Add the current element to the prefix sum

    if (sum % 2 != 0) { // If the sum is odd
        odd++;
        cnt++;
        cnt += even; // Add the count of even-sum subarrays
    } else { // If the sum is even
        even++;
        cnt += odd; // Add the count of odd-sum subarrays
    }

    return countOddSubarrays(arr, n - 1, sum, cnt, even, odd);
}

int oddSumSublist(const vector<int>& nums, int m) {
    vector<int> arr = nums;
    int n = nums.size();
    int sum = 0, cnt = 0, even = 0, odd = 0;

    return countOddSubarrays(arr, n, sum, cnt, even, odd) % m;
}",1.0,1111111111,3
Recursion_14,1405881,2211367,"int countOddSublists(const vector<int>& nums, int start, int end, int currentSum) {
    if (start > end) {
        // Base case: end of recursion, no more elements to consider
        return currentSum % 2 == 1 ? 1 : 0;
    }

    // Include the current element in the sum
    int countWithCurrent = countOddSublists(nums, start + 1, end, currentSum + nums[start]);
    // Exclude the current element from the sum
    int countWithoutCurrent = countOddSublists(nums, start + 1, end, currentSum);

    return countWithCurrent + countWithoutCurrent;
}

// Recursive function to count odd sublists starting from all possible indices
int countOddFromAllIndices(const vector<int>& nums, int start, int end) {
    if (start > end) {
        // Base case: end of recursion, no more indices to consider
        return 0;
    }

    // Count odd sublists starting at the current index
    int count = countOddSublists(nums, start, end, 0);

    // Recursively count odd sublists starting from the next index
    int countFromNextIndex = countOddFromAllIndices(nums, start + 1, end);

    return count - countFromNextIndex;
}

// Wrapper function to start recursion from the first index
int oddSumSublist(const vector<int>& nums, int m) {
    int n = nums.size();
    return countOddFromAllIndices(nums, 0, n - 1)%m;
}",0.2,1100000000,5
Recursion_14,1406072,2013048,"void findSum(const vector<int>& nums, unsigned int i, long long currentSum, long long& count) {
    if (i >= nums.size()) {
        return;
    }
    currentSum += nums[i];
    if (currentSum % 2 != 0) {
        count++;
    }
    findSum(nums, i + 1, currentSum, count);
}

void SumSublist(const vector<int>& nums, unsigned int i, long long& count) {
    if (i >= nums.size()) {
        return;
    }
    long long currentSum = 0;
    findSum(nums, i, currentSum, count);
    SumSublist(nums, i + 1, count);
}

int oddSumSublist(const vector<int>& nums, int m) {
    long long count = 0;
    SumSublist(nums, 0, count);
    return count % m;
}",0.9,1111111110,5
Recursion_14,1407091,2212303,"int subSum(vector<int>& nums, size_t i, size_t size) {
    if (i >= nums.size()) return 0;
    if (size == 0) return 0;
    return (nums[i]%2 + subSum(nums, i + 1, size - 1))%2;
}

int helper(vector<int>& nums, size_t i, size_t size) {
   
    if (size > nums.size()) {
        return 0;
    }
    if (i >= nums.size() || i + size > nums.size()) return helper(nums, 0, size + 1);
    
    int sub = subSum(nums, i, size);

    int result = sub % 2;
    return result+ helper(nums, i + 1, size);
}
int oddSumSublist(vector<int>& nums, int m) {
    if (nums.empty()) return 0;
    return helper(nums, 0, 1) % m;
}",0.5,1111100000,5
Recursion_14,1408640,2210532,"int countOddSumSublists(vector<int>& nums, int m, int index, int currentSum) {
    int n=nums.size();
    if (index == n) {
        return (currentSum % 2 == 1) ? 1 : 0;
    }
    int includeCurrent = countOddSumSublists(nums, m, index + 1, currentSum + nums[index]);
    int excludeCurrent = countOddSumSublists(nums, m, index + 1, currentSum);
    return (includeCurrent + excludeCurrent) % m;
}
int oddSumSublist(vector<int>& nums, int m) {
    return countOddSumSublists(nums, m, 0, 0);
}",0.1,1000000000,4
Recursion_14,1409614, ,"int countOddSumSublists(vector<int>& nums, int m, int index, int currentSum) {
    int n=nums.size();
    if (index == n) {
        return (currentSum % 2 == 1) ? 1 : 0;
    }
    int includeCurrent = countOddSumSublists(nums, m, index + 1, currentSum + nums[index]);
    int excludeCurrent = countOddSumSublists(nums, m, index + 1, currentSum);

    return (includeCurrent + excludeCurrent) % m;
}
int oddSumSublist(vector<int>& nums, int m) {
    return countOddSumSublists(nums, m, 0, 0);
}",0.1,1000000000,4
Recursion_14,1409645, ,"int countOddSumSublists(vector<int>& nums, int m, int index, int currentSum) {
    int n=nums.size();
    if (index == n) {
        return (currentSum % 2 == 1) ? 1 : 0;
    }
    int includeCurrent = countOddSumSublists(nums, m, index + 1, currentSum + nums[index]);
    int excludeCurrent = countOddSumSublists(nums, m, index + 1, currentSum);

    return (includeCurrent + excludeCurrent) % m;
}
int oddSumSublist(vector<int>& nums, int m) {
    return countOddSumSublists(nums, m, 0, 0);
}",0.1,1000000000,4
Recursion_14,1409664,2211738,"// int helper(vector<int>& nums, int m, size_t i, int odd, int even) {
//     if (i==nums.size()) {
//         return 0;
//     }

//     int newOdd, newEven;
//     if (nums[i]%2==0) {
//         newOdd=odd;
//         newEven=even+1;
//     } else {
//         newOdd=even+1;
//         newEven=odd;
//     }
//     return (newOdd+helper(nums, m, i + 1, newOdd, newEven));
// }

// int oddSumSublist(vector<int>& nums, int m) {
//     return helper(nums, m, 0, 0, 0)%m;
// }
int helper(vector<int>& nums, vector<int>& temp, size_t i, int val){
    if(i < nums.size()){
        val = ((nums[i] + val)%2 + 2)%2;   
        temp[val]++;
        return helper(nums,temp,i+1,val);
    }
    return temp[0]*temp[1];
}

int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    vector<int> temp {1,0};
    return helper(nums,temp,0,0)%m;
}",1.0,1111111111,6
Recursion_14,1411959,2211367,"void subs(int idx,vector<int>lst,vector<int>&nums,vector<vector<int>>&l,int N){
        if(idx>=N){
            l.push_back(lst);
            return ;
        }
        lst.push_back(nums[idx]);
        subs(idx+1,lst,nums,l,N);
        lst.pop_back();
        subs(idx+1,lst,nums,l,N);

    }
    vector<vector<int>> subsets(vector<int>& nums) {
        int N=nums.size();
        vector<int>lst;
        vector<vector<int>>l;
        subs(0,lst,nums,l,N);
        return l;
    }
int sumsubset(vector<int> s, int sum, int i){
    int n = s.size();
    if(i==n) return sum;
    sum += s[i];
    return sumsubset(s,sum,i+1);
}
int oddSumSublisthelper(vector<vector<int>>s,int count, int i){
    int n = s.size();
    if(i==n) return count-1;
    if((sumsubset(s[i],0,0))%2==1){
        count = count + 1;
    }
    return oddSumSublisthelper(s,count,i+1);
}
int oddSumSublist(vector<int>& nums, int m) {
    vector<vector<int>> s = subsets(nums);
    return oddSumSublisthelper(s,0,1)%m;
}",0.1,1000000000,5
Recursion_14,1417147,2212651,"void findOdd(vector<int> &nums, int &cnt, int &even, int &odd, int index) {
    int n = nums.size();
    if (index == n) return;

    if (nums[index] % 2 == 1) {
        swap(even, odd);
        odd++;
    } else {
        even++;
    }

    cnt += odd;
    index++;
    findOdd(nums, cnt, even, odd, index);
}
int oddSumSublist(vector<int>& nums, int m) {
    if (nums.empty()) return 0;
    int cnt = 0, even = 0, odd = 0, index = 0;
    findOdd(nums, cnt, even, odd, index);
    return cnt % m;
}",1.0,1111111111,3
Recursion_14,1418239,2212282,"int index = 0;
int ans   = 0;
int odd   = 0;
int even  = 0;
int sum   = 0;

int oddSumSublist(const vector<int>& nums,const int & m) {
    if(index == static_cast<int>(nums.size())) return ans%m;
    
    sum += nums[index++];
    if(sum % 2 == 0) {
        ans += odd;
        even++;
    }
    else {
        ans += 1 + even;
        odd ++;
    }
    
    return oddSumSublist(nums, m);
}",1.0,1111111111,3
Recursion_14,1418350,2252260,"void tmpCount(vector<int>& nums, int* tmp, int n, int i, int val){
    if(i>n-1)
        return;
    val = ((val+nums[i])%2+2)%2;
    tmp[val]++;
    tmpCount(nums, tmp, n, i+1, val);
}

int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    int n = nums.size();
    int tmp[2] = {1,0};
    
    int result = 0, val=0;
    tmpCount(nums, tmp, n, 0, val);
    result = tmp[0]*tmp[1];
    return result%m;
}",1.0,1111111111,6
Recursion_14,1418891,2211821,"int Sum(vector<int>& vec, int start, int number) {
    int x = vec.size();
    if (number == 0 || start >= x) return 0;
    return vec[start] + Sum(vec, start + 1, number - 1);
}
int countright(vector<int>& vec, int start, int number) {
    int x = vec.size();
    if (number == 0 || start >= x) return 0;
    int sum = Sum(vec, start, number);
    if (sum % 2 == 1) return 1 + countright(vec, start + 1, number - 1); else return countright(vec, start + 1, number - 1);
}
int countleft(vector<int>& vec, int start, int number) {
    int x = vec.size();
    if (number == 0 || start >= x) return 0;
    int sum = Sum(vec, start, number);
    if (sum % 2 == 1) return 1 + countright(vec, start + 1, number - 1) + countleft(vec, start, number - 1); else return countright(vec, start + 1, number - 1) + countleft(vec, start, number - 1);
}
int oddSumSublist(vector<int>& vec, int m) {
    int x = vec.size();
    int n = countleft(vec, 0, x) % m;
    return n;
}",0.7,1111111000,1
Recursion_14,1420821,2210535,"void Sumsublist(vector<int>& nums, int& tong_chan, int& tong_le, long long& count,int&size, int& i)
{
	if (i == size) return;
	if (i != 0) nums[i] += nums[i - 1];
	if (nums[i] % 2 == 0)
	{
		//cout << i << "" "";
		count += tong_le;
		tong_chan++;
	}
	else
	{
		count = count + 1 + tong_chan;
		tong_le++;
	}
	i++;
	Sumsublist(nums, tong_chan, tong_le, count,size, i);
}
int oddSumSublist(vector<int>& nums, int m)
{
	long long count = 0;
	int i = 0, tong_chan = 0, tong_le = 0, size = nums.size();
	if (size == 0) return 0;
	if (size == 1)
	{
		if (nums[0] % 2 == 1) return 1;
		return 0;
	}
	i = 0;
	Sumsublist(nums, tong_chan ,tong_le , count,size, i);
	return count % m;
}",1.0,1111111111,3
Recursion_14,1422146,2252260,"void tmpCount(vector<int>& nums, int* tmp, int n, int i, int val){
    if(i>n-1)
        return;
    val = ((val+nums[i])%2+2)%2;
    tmp[val]++;
    tmpCount(nums, tmp, n, i+1, val);
}

int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    int n = nums.size();
    int tmp[2] = {1,0};
    
    int result = 0, val=0;
    tmpCount(nums, tmp, n, 0, val);
    result = tmp[0]*tmp[1];
    return result%m;
}",1.0,1111111111,6
Recursion_14,1423412,2213836,"void tmpCount(vector<int>& nums, int* tmp, int n, int i, int val) {
    if(i > n - 1) return;
    val = ((val + nums[i]) % 2 + 2) % 2;
    tmp[val]++;
    tmpCount(nums, tmp, n, i + 1, val);
}

int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    int n = nums.size();
    int tmp[2] = {1,0};
    
    int result = 0; 
    int val = 0;
    tmpCount(nums, tmp, n, 0, val);
    result = tmp[0] * tmp[1];
    return result % m;
}",1.0,1111111111,6
Recursion_14,1423972,2213248,"int oddSumSublist(vector<int>& arr, int m, int index = 0, int currentSum = 0) {
    int size = arr.size();
    if (index == size) {
        // Base case: If we've reached the end of the list, check if the current sum is odd.
        return (currentSum % 2 == 1) ? 1 : 0;
    }

    // Include the current element in the sum and recurse.
    int includeCount = oddSumSublist(arr, m, index + 1, (currentSum + arr[index]) % m);

    // Exclude the current element from the sum and recurse.
    int excludeCount = oddSumSublist(arr, m, index + 1, currentSum);

    // Return the sum of counts 4 including and excluding the current element.
    return includeCount + excludeCount;
}",0.1,1000000000,4
Recursion_14,1425586,2212372,"void thesubodd(vector<int>& nums,int i,bool odd,int &count){
	int n=nums.size();
	if(i==n) return;
	if(nums[i]&1) odd=!odd;
	if(odd) count++;
	thesubodd(nums,i+1,odd,count); 
}
void solve(vector<int>& nums,int i,long long &ans,int &count){
    int n=nums.size();
    if(i==n) return;
    ans+=count;
    if(nums[i]&1) count=n-i-count;
    solve(nums,i+1,ans,count);
}

int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    int odd=0,count=0;
    long long ans=0;
    thesubodd(nums,0,odd,count);
    solve(nums,0,ans,count);
    int kq=ans%m;
    return kq;
}",1.0,1111111111,5
Recursion_14,1427875,2210578,"void Sumsublist(vector<int>& nums, int& tong_chan, int& tong_le, long long& count,int&size, int& i)
{
	if (i == size) return;
	if (i != 0) nums[i] += nums[i - 1];
	if (nums[i] % 2 == 0)
	{
		//cout << i << "" "";
		count += tong_le;
		tong_chan++;
	}
	else
	{
		count = count + 1 + tong_chan;
		tong_le++;
	}
	i++;
	Sumsublist(nums, tong_chan, tong_le, count,size, i);
}
int oddSumSublist(vector<int>& nums, int m)
{
	long long count = 0;
	int i = 0, tong_chan = 0, tong_le = 0, size = nums.size();
	if (size == 0) return 0;
	if (size == 1)
	{
		if (nums[0] % 2 == 1) return 1;
		return 0;
	}
	i = 0;
	Sumsublist(nums, tong_chan ,tong_le , count,size, i);
	return count % m;
}",1.0,1111111111,3
Recursion_14,1428713,2212741,"int sum(vector<int>& nums, int i) {
	int size = nums.size();
	if (i >= size) return 0;
	return nums[i] + sum(nums, i + 1);
}
void count(vector<int>& nums, int left, int right, int sumi, int& realsum, int& cc) {
	if (right < 0) return;
	else if (left > right) {
		left = 0;
		right--;
		realsum -= nums[right + 1];
		if (realsum == 0) return;
		sumi = realsum;
		count(nums, left, right, sumi, realsum, cc);
	}
	else if (sumi % 2 == 1) {
		cc++;
		left++;
		count(nums, left, right, sumi - nums[left - 1], realsum, cc);
	}
	else {
		left++;
		count(nums, left, right, sumi - nums[left - 1], realsum, cc);
	}
}
int oddSumSublist(vector<int>& nums, int m) {
	// STUDENT ANSWER
	int gg = 0;
	int a = nums.size() - 1;
	int b = sum(nums, 0);
	int h = b;
	int cc = 0;
	count(nums, gg, a, b, h, cc);
	return cc % m;
}",0.6,1111110000,5
Recursion_14,1430523,2210103,"int oddSumSublistHelper(const vector<int>& nums, int start, int end, int currentSum, int m) {
    // Base case: when the end of the sublist is reached
    if (start > end) {
        // Check if the current sum is odd
        return (currentSum % 2 != 0) ? 1 : 0;
    }

    // Include the current element in the sum
    int includeCurrent = oddSumSublistHelper(nums, start + 1, end, (currentSum + nums[start]) % m, m);

    // Exclude the current element from the sum
    int excludeCurrent = oddSumSublistHelper(nums, start + 1, end, currentSum, m);

    // Return the total count of sublists with odd sums (modulo m)
    return (includeCurrent + excludeCurrent) % m;
}

int oddSumSublist(const vector<int>& nums, int m) {
    // Call the helper function with the initial indices and sum
    return oddSumSublistHelper(nums, 0, nums.size() - 1, 0, m);
}",0.1,1000000000,4
Recursion_14,1430793,2210458,"// Helper function to calculate odd sum sublists
int oddSumSublistHelper(vector<int>& nums, int index, int sum, int m) {
    // Base case: if we've reached the end of the array
    if(index == int(nums.size())) {
        // Check if the sum is odd
        return sum % 2;
    }

    // Recursive case: include the current number in the sum or not
    return (oddSumSublistHelper(nums, index + 1, (sum + nums[index]), m) 
            + oddSumSublistHelper(nums, index + 1, sum, m));
}

// Function to calculate odd sum sublists
int oddSumSublist(vector<int>& nums, int m) {
    return oddSumSublistHelper(nums, 0, 0, m) % m;
}",0.1,1000000000,2
Recursion_14,1431468,2252260,"void tmpCount(vector<int>& nums, int* tmp, int n, int i, int val){
    if(i>n-1)
        return;
    val = ((val+nums[i])%2+2)%2;
    tmp[val]++;
    tmpCount(nums, tmp, n, i+1, val);
}

int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    int n = nums.size();
    int tmp[2] = {1,0};
    
    int result = 0, val=0;
    tmpCount(nums, tmp, n, 0, val);
    result = tmp[0]*tmp[1];
    return result%m;
}",1.0,1111111111,6
Recursion_14,1432122,1913560,"int oddSumSublistHelper(vector<int>& nums, int m, int index, int prefixSum, vector<int>& prefixSumFreq) {
    if (index == int(nums.size())) {
        return 0;
    }

    int prefixSumMod = ((prefixSum + nums[index]) % m + m) % m;

    int oddSumCount = prefixSumFreq[prefixSumMod];

    prefixSumFreq[prefixSumMod]++;

    int nextResult = oddSumSublistHelper(nums, m, index + 1, prefixSumMod, prefixSumFreq);

    prefixSumFreq[prefixSumMod]--;

    return (oddSumCount + nextResult) % m;
}

int oddSumSublist(vector<int>& nums, int m) {
    vector<int> prefixSumFreq(m, 0);
    prefixSumFreq[0] = 1;

    return oddSumSublistHelper(nums, m, 0, 0, prefixSumFreq);
}",0.1,1000000000,5
Recursion_14,1432176,2212741,"void oddSumSublistHelper(vector<int>& nums,int i,int *arr,int val){
    int length=nums.size();
    if(i>=length) return;
    val=(((val+nums[i])%2)+2)%2;
    arr[val]++;
    return oddSumSublistHelper(nums,i+1,arr,val);
}
int oddSumSublist(vector<int>& nums, int m) {
    // STUDENT ANSWER
    int arr[2]={1,0};
    
    oddSumSublistHelper(nums,0,arr,0);
    return (arr[0]*arr[1])%m;
}",1.0,1111111111,6
Recursion_14,1432653,2212988,"int sum(vector<int>& nums, int i) {
	int size = nums.size();
	if (i >= size) return 0;
	return nums[i] + sum(nums, i + 1);
}
void count(vector<int>& nums, int left, int right, int sumi, int& realsum, int& cc) {
	if (right < 0) return;
	else if (left > right) {
		left = 0;
		right--;
		realsum -= nums[right + 1];
		if (realsum == 0) return;
		sumi = realsum;
		count(nums, left, right, sumi, realsum, cc);
	}
	else if (sumi % 2 == 1) {
		cc++;
		left++;
		count(nums, left, right, sumi - nums[left - 1], realsum, cc);
	}
	else {
		left++;
		count(nums, left, right, sumi - nums[left - 1], realsum, cc);
	}
}
int oddSumSublist(vector<int>& nums, int m) {
	// STUDENT ANSWER
	int gg = 0;
	int a = nums.size() - 1;
	int b = sum(nums, 0);
	int h = b;
	int cc = 0;
	count(nums, gg, a, b, h, cc);
	return cc % m;
}",0.6,1111110000,5
Recursion_14,1435031,2210034,"int countOddSublists(vector<int>& nums, int m,unsigned int index, int currentSum) {
    if (index == nums.size()) {
        return currentSum % 2 == 1 ? 1 : 0;
    }

    int includeCurrent = countOddSublists(nums, m, index + 1, currentSum + nums[index]);
    int excludeCurrent = countOddSublists(nums, m, index + 1, currentSum);

    return (includeCurrent + excludeCurrent) % m;
}

int oddSumSublist(vector<int>& nums, int m) {
    return countOddSublists(nums, m, 0, 0);
}",0.1,1000000000,4
Sorting_1,1454555,2212741,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    Node*tailtemp=tail;
    Node*prev=nullptr;
    Node*dummy=head;
    while(dummy!=tailtemp){
        while(dummy!=tailtemp){
            if(dummy->data>dummy->next->data){
                int temp=dummy->data;
                dummy->data=dummy->next->data;
                dummy->next->data=temp;
            }
            prev=dummy;
            dummy=dummy->next;
        }
        //headtemp=headtemp->next;
        tailtemp=prev;
        dummy=head;
        printList();
    }
}",1.0,1111111111,0
Sorting_1,1454641,2210458,"template <class T>
void SLinkedList<T>::bubbleSort()
{   
    if(head == nullptr) return;
    Node* i = head;
    bool exChange = 0;
    while(i->next != nullptr) {
        exChange = 0;
        Node* j = head;
        while(j->next != nullptr) {
            if(j->data > j->next->data)
                swap(j->data, j->next->data), exChange = 1;
            j = j->next;
        }
        if(exChange == 0) break;
        printList();
        i = i->next;
    }
}",0.7,1111110001,1
Sorting_1,1454676,2211738,"template <class T>

void SLinkedList<T>::bubbleSort()
{
    Node* temp;
    for(int i = 0; i < count-1; i++){
        temp = head;
        for(int j = 0; j < count-1; j++){
            if(temp != NULL && temp->next != NULL){
                if(temp->data >= temp->next->data){
                    int swap = temp->data;
                    temp->data = temp->next->data;
                    temp->next->data = swap;
                }
                temp = temp->next;
            }
        }
        printList();
    }
}",1.0,1111111111,2
Sorting_1,1454689,2110501,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    Node* cur = NULL;
    for (int i = 0; i < this->count - 1; i++)
    {
        cur = this->head;
        for (int k = i; k < this->count - 1; k++)
        {
            if (cur->data >= cur->next->data)
            {
                int temp = cur->data;
                cur->data = cur->next->data;
                cur->next->data = temp;
                cur = cur->next;
            }
            else
            {
                cur = cur->next;
            }
        }
        this->printList();
    }
}",1.0,1111111111,2
